title,company,location,country,country_code,salary_min,salary_max,description,created,contract_type,search_term,url,skills_mentioned,is_remote,salary_avg,posted_date,posted_month
"IT Outsourcing Senior Business Analyst, Vice President",State Street,Nederland,Netherlands,nl,,,"This regulatory role is essential for fulfilling regulatory necessities to adhere to EBA Outsourcing Guidelines. The Senior Business Analyst will be responsible for driving the automation and optimization of outsourcing activities, which are currently very manual, error-prone, and only partially covered. Additionally, the role will support the IT Outsourcing Controlling & Oversight function, ensuring that outsourced IT services provided to the bank by both group-internal and external vendors ar…",2026-03-14 02:07:33+00:00,,business analyst,https://www.adzuna.nl/details/5664407123?utm_medium=api&utm_source=224a9253,,0,,2026-03-14,Mar 2026
Business Proces Analist,,"Veenendaal, Provincie Utrecht",Netherlands,nl,45600.0,45600.0,"Maak impact met jouw expertise als Business Proces Analist en neem eigenaarschap over procesoptimalisatie en automatisering binnen een complexe keten. Als Business Proces Analist ga jij bedrijfsprocessen analyseren, verbeteren en digitaliseren. Je verdiept je in bestaande werkwijzen, signaleert knelpunten en vertaalt businessvraagstukken naar praktische en slimme oplossingen. Daarbij werk je nauw samen met diverse stakeholders, zoals IT, aannemers, leveranciers en interne afdelingen. In deze ze…",2026-02-18 02:33:23+00:00,contract,business analyst,https://www.adzuna.nl/details/5633887269?utm_medium=api&utm_source=224a9253,,0,45600.0,2026-02-18,Feb 2026
Business Insights Analyst,Stichd,"'s-Hertogenbosch, Noord-Brabant",Netherlands,nl,,,"Business Insights Analyst The JobYou are continuously analysing the performance of stichd with a strong focus on commercial trends, with focus on topline and order intake as well as margin performance (customer, channel, country, etc.). Your output is used to challenge and support the business to stay on top of their game as well as to guide Management for decision making. You work hand-in-hand with business teams to deliver insights that shape strategic direction for STICHD. Your focus is comp…",2026-03-07 00:21:00+00:00,,business analyst,https://www.adzuna.nl/details/5656870879?utm_medium=api&utm_source=224a9253,,0,,2026-03-07,Mar 2026
Business Compliance Analyst,Randstad Professional,"Majellapark, Utrecht",Netherlands,nl,75000.0,75000.0,"Bedrijfsomschrijving Een toonaangevende speler in de e-commerce sector die al ruim 25 jaar de standaard zet in de markt. Om miljoenen klanten en tienduizenden partners veilig te laten interacteren, is een dedicated Financial Services team opgericht. Je komt terecht in een klein, ondernemend team met een sterke groeiambitie en een informele, professionele cultuur. Functieomschrijving In de rol van Business Compliance Officer draag je de verantwoordelijkheid voor de kwaliteit van de eerste lijns …",2026-02-26 19:30:56+00:00,,business analyst,https://www.adzuna.nl/details/5646327453?utm_medium=api&utm_source=224a9253,,0,75000.0,2026-02-26,Feb 2026
Business Intelligence Analist,Processionals,"Beemte-Broekland, Apeldoorn",Netherlands,nl,30900.0,42600.0,"Wat ga je doen In deze rol ben jij de verbindende schakel tussen data, business en strategie. Je werkt zelfstandig, maar altijd in nauwe samenwerking met collega’s uit recruitment, sales, marketing en het managementteam. Je houdt je onder andere bezig met: het ontwikkelen, beheren en doorontwikkelen van dashboards en rapportages in Power BI en Salesforce het ontsluiten en modelleren van data uit Salesforce en andere databronnen het meebouwen aan een toekomstbestendige data-architectuur (bijvoor…",2026-03-12 12:02:11+00:00,,business analyst,https://www.adzuna.nl/land/ad/5662222999?se=ZNwnKcYj8RGqPqv64Zsxzg&utm_medium=api&utm_source=224a9253&v=D8C1AB42F75E62195459B533CCBA0EFD47030B0E,power bi,0,36750.0,2026-03-12,Mar 2026
Business controller in Haarlem – direct impact en vrijheid,Olympia,"Overveen, Bloemendaal",Netherlands,nl,72000.0,72000.0,"Bedrijfsomschrijving Je komt te werken bij een financiële dienstverlener met meerdere vestigingen in Noord-Holland. Vanuit de regio Haarlem ondersteun je ondernemers uit het MKB en internationale organisaties met strategisch financieel inzicht. De locatie is goed bereikbaar met auto en openbaar vervoer en je ontvangt een reiskostenvergoeding. Je werkt in een professioneel en betrokken team van ruim 200 collega’s, waarbij je direct samenwerkt met een ervaren partner en veel zelfstandigheid krijg…",2026-02-10 00:03:49+00:00,,business analyst,https://www.adzuna.nl/land/ad/5621881972?se=ZNwnKcYj8RGqPqv64Zsxzg&utm_medium=api&utm_source=224a9253&v=925238ACE720D619BB2149B71B56392CD2D6C793,,0,72000.0,2026-02-10,Feb 2026
(Lead) Developer,Briqxx People BV,"Rijsenhout, Haarlemmermeer",Netherlands,nl,60000.0,72000.0,"Voor onze klant, een softwareleverancier regio Hoofddorp, zijn wij op zoek naar een (Lead) Developer voor 36-40 uur per week. Onze klant is een Nederlandse leverancier die gespecialiseerd is in software voor cliëntenonderzoek en risicobeoordeling. Zij ondersteunt financiële instellingen en poortwachters bij het voldoen aan wetgeving zoals de Wwft, de Sanctiewet en MiFID II. Functieomschrijving Jij begrijpt als geen ander hoe belangrijk de technische fundering van hun software is. Als (Lead) Dev…",2026-01-19 20:47:01+00:00,,business analyst,https://www.adzuna.nl/land/ad/5591567303?se=ZNwnKcYj8RGqPqv64Zsxzg&utm_medium=api&utm_source=224a9253&v=87C97FEDAC1F4D1113D2AAC011511C42BC348B2E,,0,66000.0,2026-01-19,Jan 2026
DG | Technisch Business Analist DevOps | Zoetermeer | Verzekering | 89k,WKL Consultancy,Nederland,Netherlands,nl,,,"Ben jij een Technisch Business Analist DevOps die graag werkt op het snijvlak van development, operations en complexe IT landschappen? Wil je bijdragen aan het ontwikkelen en beheren van systemen die essentieel zijn voor een organisatie in de financiële dienstverlening? Dan is deze rol iets voor jou. Als Technisch Business Analist DevOps werk je binnen een multidisciplinair team dat verantwoordelijk is voor zowel de ontwikkeling als het beheer van applicaties en systemen binnen het schade en vo…",2026-03-07 00:38:41+00:00,,business analyst,https://www.adzuna.nl/details/5656922074?utm_medium=api&utm_source=224a9253,,0,,2026-03-07,Mar 2026
Business Analist I - Domein A&R - Regio Amsterdam,Oliver James Associates,"Amsterdam, Noord-Holland",Netherlands,nl,58800.0,61200.0,"Business Analist - Domein Advies en Regie Binnen het team Domein Advies en Regie (DAR) is een vacature ontstaan voor de functie van Business Analist. In deze rol fungeer je als verbindende schakel tussen de organisatie en softwareleveranciers of developmentteams. Je vertaalt organisatiebehoeften naar concrete, uitvoerbare oplossingen en draagt bij aan het optimaliseren van processen en samenwerking. Wat ga je doen? Als Business Analist ben je verantwoordelijk voor het ophalen, analyseren en ver…",2026-03-10 06:54:22+00:00,contract,business analyst,https://www.adzuna.nl/details/5659969975?utm_medium=api&utm_source=224a9253,,0,60000.0,2026-03-10,Mar 2026
Medior Business Analist | 45K - 59K | regio Hilversum | Recruiting,Guidewell,"Hilversum, Noord-Holland",Netherlands,nl,42000.0,54000.0,"Breng de behoeften van stakeholders in kaart en vertaal deze naar oplossingen voor ons moderne SaaS-platform. Communiceer met diverse stakeholders, waaronder CEO, product owner, lead architect, sales en klanten. Analyseer behoeften en problemen, schrijf backlog items en draag bij aan het continu verbeteren van ons product. Vereisten Minimaal hbo-werk- en denkniveau; Minimaal 3 jaar ervaring als business analist; Ambitieus, communicatief sterk en een proactieve denker; Ervaring binnen een softwa…",2025-09-12 21:13:58+00:00,,business analyst,https://www.adzuna.nl/details/5396213655?utm_medium=api&utm_source=224a9253,,0,48000.0,2025-09-12,Sep 2025
IT Consultant | Business Analist | incl. Futureproof AI opleidingsprogramma,Randstad Professional,"Majellapark, Utrecht",Netherlands,nl,69600.0,69600.0,"Bedrijfsomschrijving Via Randstad Digital word je ingezet als consultant bij topbedrijven zoals Bol.com, KLM, KPN, ABN AMRO, Rabobank, ING, PwC, VodafoneZiggo, Ahold, ASML, Vanderlande, DAF, gemeenten, ministeries, TNO, DUO en nog veel meer! Samen gaan we op zoek naar een geschikte opdrachten die aansluiten bij jouw ambities. Randstad Digital is in 10 verschillende landen actief en bestaat uit meer dan 25.000 medewerkers. In Nederland zijn wij gevestigd in o.a. Amsterdam, Utrecht, Zwolle, Groni…",2026-03-05 21:38:44+00:00,,business analyst,https://www.adzuna.nl/details/5655393028?utm_medium=api&utm_source=224a9253,,0,69600.0,2026-03-05,Mar 2026
Senior Business Analyst - Banking Party Data & Credit Lifecycle,ITproposal B.V.,"Amsterdam, Noord-Holland",Netherlands,nl,,,"Over de functie Voor een toonaangevende financiële instelling in Amsterdam zijn wij op zoek naar een Senior Business Analyst met uitgebreide kennis van banking concepten, party data management en credit lifecycle. Je werkt aan enterprise party data solutions die de foundation vormen voor customer information management across de gehele organisatie. Functiegegevens • Vacaturenummer: 10460693 • Functietitel: Senior Business Analyst - Banking Party Data & Credit Lifecycle • Standplaats: Amsterdam,…",2025-12-30 20:40:22+00:00,,business analyst,https://www.adzuna.nl/details/5560104845?utm_medium=api&utm_source=224a9253,,0,,2025-12-30,Dec 2025
Senior Product Owner / Business Analyst – Lease Operations & IT,CGI Nederland,"Amsterdam, Noord-Holland",Netherlands,nl,,,"Position Description: Do you have up-to-date knowledge and practical experience implementing and managing Asset Based Financing operations and IT solutions? Do you want to take a leading role in largescale innovation projects at major banks and asset based finance specialists, working in partnership with the leading technology vendors in the world to deliver turnkey solutions to CGI’s clients? Jouw rol in ons team We are looking for a senior, experienced consultant with deep knowledge and exper…",2025-08-27 13:15:37+00:00,,business analyst,https://www.adzuna.nl/details/5370155728?utm_medium=api&utm_source=224a9253,,0,,2025-08-27,Aug 2025
Mastership Change Management,Talent&Pro,"Schildersbuurt, Provincie Utrecht",Netherlands,nl,34200.0,36900.0,"—Dutch speaking and writing proficiency is required— Veranderen is vooruitgaan. Jij weet dat organisaties continu in beweging zijn en zoekt een uitdaging waarin je leert hoe je die verandering zelf kunt sturen. Met het Mastership Change Management bij Talent&Pro dompel je jezelf onder in de wereld van strategische transities. Werken aan impactvolle projecten? Check. Studeren aan Nyenrode Business Universiteit? Dubbelcheck. Groei, uitdaging en een community van gamechangers? Dit is jouw kans om …",2026-02-15 06:13:58+00:00,,business analyst,https://www.adzuna.nl/land/ad/5630568746?se=ZNwnKcYj8RGqPqv64Zsxzg&utm_medium=api&utm_source=224a9253&v=C8A8FEF7FC874247B2E4C4CBDCC973EBBEE86D6D,,0,35550.0,2026-02-15,Feb 2026
Digital Business Analyst - AI-Driven Public Policy & Digital Transformation,Whiteshield,"Amsterdam, Noord-Holland",Netherlands,nl,,,"Role Location: Dubai United Arab Emirates Whiteshield is a global policy advisory and AI economics firm known for our ability to respond to global challenges rapidly and incisively. We use the most advanced tools and technology and combine them with our team of leading international experts to engage decision-makers in tackling society's most significant challenges. We are recognized for our rapid decision support, innovation, data science algorithms and deep policy expertise. We are specialist…",2026-01-29 11:26:01+00:00,,business analyst,https://www.adzuna.nl/details/5604615412?utm_medium=api&utm_source=224a9253,,0,,2026-01-29,Jan 2026
(Junior) IT Business Analyst / Implementation Consultant (m/f/x),Rail-Flow,"Ommoord, Rotterdam",Netherlands,nl,,,"Your mission As a (Junior) IT Business Analyst / Implementation Consultant you are a member of a product team consisting of product owners, business analysts and software developers. You play a key role in the customer-centric Design, implementation and ongoing development of our platform and software-as-a-service products. Analysis, conception and detailed specification of business logic, business processes and IT requirements for our platform and software-as-a-service products Derivation of u…",2025-10-22 21:36:06+00:00,,business analyst,https://www.adzuna.nl/details/5459720265?utm_medium=api&utm_source=224a9253,,0,,2025-10-22,Oct 2025
